station_id,station_name,datetime,current_available_bikes,district,hour,rental_lag_1h,rental_lag_2h,rental_lag_24h,rental_lag_168h,rental_rolling_mean_3h,rental_rolling_mean_24h,rental_rolling_std_24h,rental_rolling_mean_7d_same_hour,available_bikes_lag_1h,available_bikes_change_1h
244,영등포삼환아파트 앞,2025-12-31 12:00:00,16.0,미상,12,3.0,0.0,2.0,1.0,1.3333333333333333,1.5833333333333333,1.6659418713870815,1.4285714285714286,18.0,-2.0
192,연서어린이공원,2025-12-31 12:00:00,5.0,미상,12,0.0,1.0,1.0,0.0,0.6666666666666666,0.5,0.6593804733957858,0.1428571428571428,5.0,0.0
254,도림신협 앞,2025-12-31 12:00:00,7.0,미상,12,2.0,1.0,1.0,2.0,2.0,1.7083333333333333,1.5736738147921012,1.5714285714285714,9.0,-2.0
227,양평1나들목 보행통로 입구,2025-12-31 12:00:00,9.0,미상,12,2.0,2.0,1.0,0.0,2.0,0.9166666666666666,0.880546602310486,1.0,10.0,-1.0
266,영등포청과시장 사거리,2025-12-31 12:00:00,14.0,미상,12,0.0,1.0,1.0,0.0,0.6666666666666666,1.2083333333333333,1.5874279625330636,1.4285714285714286,14.0,0.0
252,보라매역4번출구,2025-12-31 12:00:00,57.0,미상,12,0.0,1.0,0.0,2.0,1.0,0.875,0.8998792189486453,0.5714285714285714,57.0,0.0
3906,천왕차량사업소 입구,2025-12-31 12:00:00,37.0,미상,12,0.0,0.0,1.0,0.0,0.0,0.375,0.824225591744735,0.5714285714285714,36.0,1.0
3886,광진구 민방위교육센터,2025-12-31 12:00:00,5.0,미상,12,1.0,1.0,0.0,3.0,2.0,1.2916666666666667,1.829211440143981,1.5714285714285714,6.0,-1.0
594,중랑물재생센터(서울새활용플라자),2025-12-31 12:00:00,94.0,미상,12,1.0,2.0,1.0,1.0,1.3333333333333333,0.9166666666666666,1.4719601443879808,0.5714285714285714,94.0,0.0
612,시립동부병원 앞 사거리,2025-12-31 12:00:00,4.0,미상,12,3.0,2.0,2.0,4.0,2.0,1.875,2.070759155059019,1.5714285714285714,4.0,0.0
588,뚝섬 유원지역,2025-12-31 12:00:00,14.0,미상,12,2.0,3.0,1.0,0.0,2.0,1.0833333333333333,1.1000658741803382,0.8571428571428571,13.0,1.0
533,금남시장 교차로,2025-12-31 12:00:00,16.0,미상,12,0.0,0.0,1.0,0.0,0.0,0.375,0.6468989572333268,0.2857142857142857,15.0,1.0
259,대방역6번출구,2025-12-31 12:00:00,35.0,미상,12,0.0,0.0,1.0,3.0,0.6666666666666666,2.208333333333333,2.603996371243494,2.2857142857142856,33.0,2.0
188,홍은동 정원여중 입구,2025-12-31 12:00:00,8.0,미상,12,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.8681147322824304,0.8571428571428571,8.0,0.0
194,증산교 앞,2025-12-31 12:00:00,16.0,미상,12,1.0,0.0,1.0,1.0,1.0,1.0,1.2853691738342936,0.8571428571428571,17.0,-1.0
240,문래역 4번출구 앞,2025-12-31 12:00:00,6.0,미상,12,2.0,7.0,4.0,6.0,4.333333333333333,4.333333333333333,4.449393379919952,6.142857142857143,4.0,2.0
196,연희교차로 인근,2025-12-31 12:00:00,2.0,미상,12,1.0,0.0,3.0,0.0,0.3333333333333333,0.5,0.7801894976054939,1.4285714285714286,3.0,-1.0
270,증권거래소후문교차로,2025-12-31 12:00:00,25.0,미상,12,5.0,2.0,4.0,3.0,2.6666666666666665,1.375,1.6100904646472116,1.2857142857142858,25.0,0.0
200,국회의원회관,2025-12-31 12:00:00,12.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.25,0.6756639246921762,0.1428571428571428,12.0,0.0
264,교보생명보험 앞,2025-12-31 12:00:00,19.0,미상,12,3.0,1.0,1.0,2.0,2.0,2.083333333333333,1.665941871387042,1.4285714285714286,19.0,0.0
195,모래내고가차도,2025-12-31 12:00:00,2.0,미상,12,0.0,1.0,1.0,0.0,0.3333333333333333,0.5416666666666666,0.8329709356935222,0.5714285714285714,1.0,1.0
226,샛강역 1번출구 앞,2025-12-31 12:00:00,2.0,미상,12,1.0,1.0,0.0,2.0,1.3333333333333333,1.7916666666666667,1.5874279625330583,1.2857142857142858,3.0,-1.0
229,양평1 보행육교 앞,2025-12-31 12:00:00,63.0,미상,12,0.0,1.0,0.0,0.0,0.6666666666666666,1.375,2.6178733486486814,0.5714285714285714,62.0,1.0
223,진주아파트상가 앞,2025-12-31 12:00:00,22.0,미상,12,2.0,2.0,2.0,3.0,2.333333333333333,0.875,1.2269616060043234,1.2857142857142858,21.0,1.0
203,국회의사당역 3번출구 옆,2025-12-31 12:00:00,6.0,미상,12,2.0,0.0,3.0,0.0,1.3333333333333333,2.1666666666666665,2.1400257346414184,1.5714285714285714,6.0,0.0
221,여의도초교 앞,2025-12-31 12:00:00,8.0,미상,12,2.0,0.0,0.0,1.0,1.6666666666666667,1.5,1.7937088125857577,1.0,9.0,-1.0
249,여의도중학교 옆,2025-12-31 12:00:00,32.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.5089773777040701,0.5714285714285714,32.0,0.0
185,마포 신수공원 앞,2025-12-31 12:00:00,1.0,미상,12,0.0,2.0,0.0,1.0,1.0,0.7083333333333334,0.8586727202955241,0.5714285714285714,0.0,1.0
220,미성아파트 A동 앞,2025-12-31 12:00:00,22.0,미상,12,1.0,0.0,1.0,2.0,0.3333333333333333,1.375,1.7147062113681133,0.7142857142857143,22.0,0.0
217,NH농협은행 앞,2025-12-31 12:00:00,76.0,미상,12,2.0,2.0,4.0,4.0,2.0,3.4166666666666665,4.063802745412557,2.0,74.0,2.0
213,KT앞,2025-12-31 12:00:00,17.0,미상,12,3.0,2.0,4.0,5.0,3.0,2.6666666666666665,3.292503562662453,2.857142857142857,18.0,-1.0
202,국민일보 앞,2025-12-31 12:00:00,61.0,미상,12,0.0,1.0,1.0,2.0,1.0,3.0,4.491537937441719,2.142857142857143,59.0,2.0
236,문래동자이아파트 앞,2025-12-31 12:00:00,44.0,미상,12,2.0,5.0,5.0,2.0,3.0,2.208333333333333,2.4843714394742804,2.2857142857142856,42.0,2.0
265,영등포유통상가 사거리,2025-12-31 12:00:00,8.0,미상,12,0.0,0.0,2.0,0.0,0.3333333333333333,1.4166666666666667,1.5298953265321544,1.2857142857142858,8.0,0.0
248,초원아파트 앞,2025-12-31 12:00:00,13.0,미상,12,1.0,0.0,2.0,1.0,0.3333333333333333,0.4166666666666667,0.8297022339981155,0.7142857142857143,13.0,0.0
231,남부고용노동지청 남측,2025-12-31 12:00:00,10.0,미상,12,1.0,3.0,5.0,7.0,3.333333333333333,3.125,3.698560236914752,4.571428571428571,10.0,0.0
235,신길동 우리은행 옆,2025-12-31 12:00:00,4.0,미상,12,1.0,2.0,1.0,0.0,1.3333333333333333,0.875,0.8998792189486642,0.8571428571428571,4.0,0.0
191,서우빌딩,2025-12-31 12:00:00,5.0,미상,12,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.7019641181630399,0.4285714285714285,5.0,0.0
207,여의나루역 1번출구 앞,2025-12-31 12:00:00,18.0,미상,12,1.0,0.0,1.0,2.0,0.6666666666666666,1.625,2.3184046238740468,0.8571428571428571,19.0,-1.0
810,이태원지하보도,2025-12-31 12:00:00,6.0,미상,12,1.0,1.0,1.0,0.0,0.6666666666666666,0.4166666666666667,0.6538625481582937,0.7142857142857143,6.0,0.0
238,제2구민체육센타 앞,2025-12-31 12:00:00,27.0,미상,12,2.0,2.0,7.0,4.0,2.6666666666666665,2.125,1.7769661492702058,3.2857142857142856,27.0,0.0
186,월드컵공원,2025-12-31 12:00:00,92.0,미상,12,1.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.8340576562283014,1.2857142857142858,93.0,-1.0
222,시범아파트버스정류장 옆,2025-12-31 12:00:00,26.0,미상,12,5.0,1.0,2.0,2.0,2.6666666666666665,1.8333333333333333,1.992740447914281,1.4285714285714286,31.0,-5.0
247,당산역 10번출구 앞,2025-12-31 12:00:00,15.0,미상,12,3.0,3.0,3.0,6.0,3.0,3.75,2.801397166943085,3.7142857142857135,12.0,3.0
214,금융감독원 앞,2025-12-31 12:00:00,24.0,미상,12,2.0,1.0,0.0,3.0,1.3333333333333333,1.3333333333333333,2.1602468994692865,1.1428571428571428,24.0,0.0
251,서울지방병무청 버스정류장,2025-12-31 12:00:00,11.0,미상,12,1.0,1.0,3.0,0.0,0.6666666666666666,0.8333333333333334,0.8164965809277276,1.2857142857142858,12.0,-1.0
215,여의도고교 앞,2025-12-31 12:00:00,36.0,미상,12,1.0,0.0,2.0,1.0,0.6666666666666666,1.3333333333333333,1.685401943200768,1.1428571428571428,37.0,-1.0
237,보라매 두산위브 건너편,2025-12-31 12:00:00,9.0,미상,12,1.0,0.0,3.0,0.0,0.6666666666666666,1.9583333333333333,2.2356628560221474,1.7142857142857142,10.0,-1.0
600,휘경2동 주민센터,2025-12-31 12:00:00,8.0,미상,12,0.0,0.0,0.0,1.0,0.0,0.125,0.3378319623460881,0.1428571428571428,8.0,0.0
793,목동5단지아파트 534동,2025-12-31 12:00:00,2.0,미상,12,0.0,0.0,5.0,7.0,0.3333333333333333,2.375,2.122600947566168,4.428571428571429,1.0,1.0
816,신용산역 6번출구 앞,2025-12-31 12:00:00,39.0,미상,12,1.0,1.0,2.0,2.0,0.6666666666666666,1.0833333333333333,1.282547284209,1.0,38.0,1.0
2297,남부터미널역 1번출구,2025-12-31 12:00:00,2.0,미상,12,0.0,0.0,1.0,1.0,0.0,0.4166666666666667,0.5835920751217613,0.8571428571428571,2.0,0.0
2273,일동제약 사거리,2025-12-31 12:00:00,37.0,미상,12,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.3806934938134406,0.5714285714285714,37.0,0.0
2259,잠원역 3번-4번 출구사이,2025-12-31 12:00:00,17.0,미상,12,0.0,0.0,2.0,0.0,1.3333333333333333,1.125,1.0759222535351438,1.7142857142857142,17.0,0.0
2308,압구정파출소 앞,2025-12-31 12:00:00,21.0,미상,12,2.0,0.0,3.0,0.0,0.6666666666666666,0.875,0.9918143234365572,0.5714285714285714,23.0,-2.0
2339,현대아파트 정문 앞,2025-12-31 12:00:00,4.0,미상,12,0.0,0.0,0.0,1.0,0.0,0.4583333333333333,0.8836272412331317,0.1428571428571428,4.0,0.0
2272,교대입구 교차로,2025-12-31 12:00:00,32.0,미상,12,0.0,1.0,0.0,0.0,0.3333333333333333,0.2916666666666667,0.6240935455708451,0.1428571428571428,32.0,0.0
2279,교대역 5번출구뒤,2025-12-31 12:00:00,14.0,미상,12,1.0,1.0,3.0,3.0,0.6666666666666666,1.0,1.2158375177486591,1.8571428571428568,14.0,0.0
2336,강남세브란스교차로  래미안그레이튼 104동 앞,2025-12-31 12:00:00,2.0,미상,12,2.0,0.0,2.0,0.0,1.3333333333333333,0.8333333333333334,1.090140264874869,0.4285714285714285,2.0,0.0
2324,천주교 대치 2동 교회 옆,2025-12-31 12:00:00,2.0,미상,12,2.0,0.0,0.0,0.0,1.0,0.7083333333333334,0.806450444131935,0.8571428571428571,2.0,0.0
592,건국대학교 학생회관,2025-12-31 12:00:00,36.0,미상,12,1.0,3.0,3.0,2.0,2.0,1.7916666666666667,1.999547050158422,1.2857142857142858,35.0,1.0
590,건국대학교 (입학정보관),2025-12-31 12:00:00,42.0,미상,12,4.0,0.0,4.0,2.0,1.3333333333333333,1.375,1.6891598117304456,1.4285714285714286,43.0,-1.0
582,경일중학교 앞,2025-12-31 12:00:00,7.0,미상,12,6.0,1.0,1.0,5.0,3.0,2.125,1.872280636712535,2.142857142857143,12.0,-5.0
535,응봉삼거리,2025-12-31 12:00:00,9.0,미상,12,1.0,0.0,0.0,1.0,0.6666666666666666,0.5,0.659380473395788,0.5714285714285714,10.0,-1.0
615,용두동 래미안허브리츠아파트 앞,2025-12-31 12:00:00,22.0,미상,12,1.0,2.0,6.0,1.0,1.3333333333333333,1.625,1.7646898976258252,3.0,21.0,1.0
2309,청담역(우리들병원 앞),2025-12-31 12:00:00,9.0,미상,12,1.0,0.0,0.0,0.0,0.3333333333333333,0.2083333333333333,0.5089773777040515,0.2857142857142857,10.0,-1.0
623,서울시립대 정문 앞 B,2025-12-31 12:00:00,16.0,미상,12,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.474419561548981,1.2857142857142858,17.0,-1.0
587,유니베라 앞,2025-12-31 12:00:00,17.0,미상,12,2.0,0.0,1.0,4.0,0.6666666666666666,1.5,2.0430156738209844,1.5714285714285714,19.0,-2.0
553,중곡 성원아파트 앞,2025-12-31 12:00:00,20.0,미상,12,0.0,0.0,1.0,0.0,0.0,0.625,0.8242255917447316,1.0,20.0,0.0
540,군자역 7번출구 베스트샵 앞,2025-12-31 12:00:00,17.0,미상,12,0.0,0.0,1.0,1.0,1.3333333333333333,1.875,2.091650066335186,1.0,16.0,1.0
565,옥수역 3번출구,2025-12-31 12:00:00,6.0,미상,12,0.0,2.0,1.0,3.0,0.6666666666666666,0.9583333333333334,0.9078961186826052,1.2857142857142858,6.0,0.0
616,서울시립대 정문 앞 A,2025-12-31 12:00:00,9.0,미상,12,1.0,0.0,1.0,0.0,0.3333333333333333,0.2916666666666667,0.4643056214875365,0.7142857142857143,9.0,0.0
605,신설동역8번출구,2025-12-31 12:00:00,13.0,미상,12,0.0,2.0,4.0,5.0,0.6666666666666666,1.25,1.359347669640303,3.0,13.0,0.0
610,동대문중 교차로,2025-12-31 12:00:00,4.0,미상,12,2.0,0.0,0.0,2.0,1.0,1.3333333333333333,1.6854019432007687,1.2857142857142858,5.0,-1.0
577,광진청소년수련관,2025-12-31 12:00:00,18.0,미상,12,2.0,0.0,1.0,3.0,0.6666666666666666,1.25,1.2247448713915938,1.4285714285714286,18.0,0.0
534,금호사거리,2025-12-31 12:00:00,6.0,미상,12,1.0,0.0,0.0,1.0,0.3333333333333333,0.0833333333333333,0.28232985128664,0.1428571428571428,7.0,-1.0
578,성동세무서 부근,2025-12-31 12:00:00,6.0,미상,12,2.0,1.0,0.0,1.0,2.333333333333333,1.625,1.7147062113681113,0.7142857142857143,6.0,0.0
542,강변역 4번출구 뒤,2025-12-31 12:00:00,15.0,미상,12,0.0,0.0,1.0,0.0,0.0,0.7083333333333334,1.122077524511823,0.5714285714285714,14.0,1.0
536,행당역 2번출구 앞,2025-12-31 12:00:00,11.0,미상,12,0.0,0.0,0.0,1.0,0.0,0.2083333333333333,0.5089773777040514,0.4285714285714285,10.0,1.0
552,대림아크로리버 앞,2025-12-31 12:00:00,23.0,미상,12,1.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.7019641181630412,0.7142857142857143,24.0,-1.0
621,전농초등학교 건너편,2025-12-31 12:00:00,13.0,미상,12,0.0,1.0,1.0,2.0,1.0,0.625,0.9696480760071392,0.8571428571428571,13.0,0.0
606,서울반도체고 앞,2025-12-31 12:00:00,9.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.125,0.3378319623460881,0.1428571428571428,9.0,0.0
555,구의3동주민센터,2025-12-31 12:00:00,3.0,미상,12,2.0,0.0,0.0,0.0,1.0,0.2083333333333333,0.5089773777040526,0.1428571428571428,4.0,-1.0
2330,역삼월드메르디앙아파트 앞,2025-12-31 12:00:00,3.0,미상,12,3.0,0.0,0.0,0.0,1.0,0.8333333333333334,1.1293194051465605,0.2857142857142857,6.0,-3.0
2263,바우뫼문화복지회관,2025-12-31 12:00:00,22.0,미상,12,0.0,0.0,2.0,1.0,0.0,0.6666666666666666,0.9168313422570846,0.7142857142857143,22.0,0.0
2321,학여울역 사거리,2025-12-31 12:00:00,4.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,0.1428571428571428,4.0,0.0
2307,압구정 한양 3차 아파트,2025-12-31 12:00:00,1.0,미상,12,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.8340576562282989,0.5714285714285714,1.0,0.0
2325,대치삼성아파트 앞 교차로,2025-12-31 12:00:00,21.0,미상,12,1.0,0.0,2.0,1.0,0.3333333333333333,0.9166666666666666,0.9743076322798904,0.4285714285714285,20.0,1.0
2312,청담역 13번 출구 앞,2025-12-31 12:00:00,0.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.25,0.6756639246921763,0.1428571428571428,0.0,0.0
2329,르네상스호텔사거리 역삼지하보도 2번출구,2025-12-31 12:00:00,0.0,미상,12,1.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.3806934938134405,0.0,1.0,-1.0
2266,서초역 3번출구,2025-12-31 12:00:00,1.0,미상,12,0.0,0.0,1.0,2.0,0.0,0.625,0.9696480760071386,1.2857142857142858,1.0,0.0
2302,교보타워 버스정류장(신논현역 3번출구 후면),2025-12-31 12:00:00,8.0,미상,12,1.0,2.0,0.0,1.0,1.0,1.0,1.0215078369104975,0.8571428571428571,9.0,-1.0
2310,청담동 맥도날드 옆(위치),2025-12-31 12:00:00,8.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866396,0.1428571428571428,7.0,1.0
2347,두산건설 본사,2025-12-31 12:00:00,0.0,미상,12,0.0,0.0,0.0,2.0,0.0,0.125,0.4484272031464407,0.4285714285714285,0.0,0.0
2334,삼호아파트 2동 ( 간선도로),2025-12-31 12:00:00,1.0,미상,12,0.0,0.0,0.0,2.0,0.0,0.0833333333333333,0.2823298512866399,0.4285714285714285,1.0,0.0
2313,금원빌딩 앞,2025-12-31 12:00:00,4.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.375,0.7696696072652385,0.2857142857142857,4.0,0.0
2258,구룡사 삼거리,2025-12-31 12:00:00,19.0,미상,12,0.0,3.0,0.0,0.0,1.0,0.5833333333333334,0.8805466023105083,0.2857142857142857,19.0,0.0
2304,대현그린타워,2025-12-31 12:00:00,0.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.125,0.3378319623460881,0.2857142857142857,0.0,0.0
2288,안골마을입구,2025-12-31 12:00:00,0.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,0.1428571428571428,0.0,0.0
2315,봉은사역 5번출구 옆,2025-12-31 12:00:00,14.0,미상,12,1.0,0.0,0.0,1.0,0.3333333333333333,0.4583333333333333,0.7790276362049137,0.1428571428571428,13.0,1.0
2287,능안마을입구,2025-12-31 12:00:00,2.0,미상,12,0.0,0.0,1.0,2.0,0.0,0.125,0.3378319623460881,0.4285714285714285,2.0,0.0
2286,탑성마을입구,2025-12-31 12:00:00,3.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2333,양재역 3번출구 주변,2025-12-31 12:00:00,1.0,미상,12,0.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.4589801878044146,1.1428571428571428,1.0,0.0
2342,대청역 1번출구  뒤,2025-12-31 12:00:00,5.0,미상,12,3.0,1.0,1.0,0.0,1.6666666666666667,1.1666666666666667,1.4345630047135551,0.8571428571428571,6.0,-1.0
2256,양재동 꽃시장 입구,2025-12-31 12:00:00,24.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.204124145231931,0.0,24.0,0.0
2301,현대고등학교 건너편,2025-12-31 12:00:00,3.0,미상,12,1.0,0.0,0.0,0.0,0.3333333333333333,0.2083333333333333,0.4148511169990482,0.0,4.0,-1.0
2299,한전아트센터 앞,2025-12-31 12:00:00,12.0,미상,12,0.0,1.0,0.0,0.0,0.6666666666666666,0.8333333333333334,1.307725096316589,0.0,11.0,1.0
2317,삼성도로공원,2025-12-31 12:00:00,4.0,미상,12,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.5646597025732802,0.4285714285714285,4.0,0.0
2331,동영문화센터앞,2025-12-31 12:00:00,0.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.5500329370901866,0.1428571428571428,0.0,0.0
2332,선릉역3번출구,2025-12-31 12:00:00,5.0,미상,12,0.0,0.0,1.0,1.0,0.0,1.0833333333333333,1.4421200175185032,1.1428571428571428,4.0,1.0
2269,주홍교 하부,2025-12-31 12:00:00,26.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,0.2857142857142857,26.0,0.0
2281,서울교통공사 사당별관 건너편,2025-12-31 12:00:00,1.0,미상,12,0.0,0.0,0.0,1.0,0.0,0.2083333333333333,0.4148511169990534,0.1428571428571428,1.0,0.0
2340,삼호물산버스정류장(23370) 옆,2025-12-31 12:00:00,51.0,미상,12,1.0,4.0,4.0,6.0,2.0,2.0416666666666665,1.680558050862518,2.0,49.0,2.0
2311,학동로 래미안 아파트 앞,2025-12-31 12:00:00,7.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.7755316082290384,0.4285714285714285,7.0,0.0
2270,서초포레스타 7단지,2025-12-31 12:00:00,7.0,미상,12,0.0,0.0,1.0,1.0,0.0,0.25,0.6756639246921762,0.7142857142857143,7.0,0.0
2318,삼성중앙역4번출구(문화센터더 리빌),2025-12-31 12:00:00,0.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,마장역 4번출구,2025-12-31 12:00:00,15.0,미상,12,1.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8164965809277235,0.5714285714285714,16.0,-1.0
575,대원중고교 입구(대하빌딩),2025-12-31 12:00:00,1.0,미상,12,0.0,0.0,1.0,0.0,0.0,0.2916666666666667,0.4643056214875363,0.4285714285714285,1.0,0.0
586,마장동 주민센터,2025-12-31 12:00:00,10.0,미상,12,0.0,0.0,0.0,1.0,0.6666666666666666,0.5833333333333334,0.8297022339981067,0.2857142857142857,10.0,0.0
2283,그룹한빌딩옆,2025-12-31 12:00:00,4.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5036101551853349,0.0,4.0,0.0
2271,내방역 8번출구 앞,2025-12-31 12:00:00,17.0,미상,12,0.0,1.0,0.0,0.0,0.6666666666666666,0.625,0.9237212077056698,0.1428571428571428,17.0,0.0
2264,이수역 1번출구,2025-12-31 12:00:00,23.0,미상,12,0.0,2.0,1.0,3.0,1.0,1.5833333333333333,1.5580552724098171,1.4285714285714286,22.0,1.0
771,목동아파트 703동 앞,2025-12-31 12:00:00,42.0,미상,12,1.0,2.0,0.0,2.0,1.0,2.6666666666666665,2.9142329390747777,2.0,41.0,1.0
767,신정숲속마을아파트,2025-12-31 12:00:00,0.0,미상,12,0.0,4.0,0.0,0.0,1.3333333333333333,0.875,1.7273377354107449,0.2857142857142857,0.0,0.0
763,목동11단지 아파트,2025-12-31 12:00:00,0.0,미상,12,1.0,2.0,0.0,2.0,1.3333333333333333,0.875,1.075922253535151,1.0,0.0,0.0
750,연의근린공원 건너편,2025-12-31 12:00:00,13.0,미상,12,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.7019641181630344,0.5714285714285714,13.0,0.0
760,잣절보도육교 아래,2025-12-31 12:00:00,12.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.6580053301400762,0.1428571428571428,12.0,0.0
774,등촌역 4번 출구,2025-12-31 12:00:00,1.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.25,0.5316095330711877,0.4285714285714285,0.0,1.0
800,목월공원 앞,2025-12-31 12:00:00,10.0,미상,12,0.0,0.0,1.0,1.0,0.0,0.7083333333333334,0.7506036218281348,2.0,10.0,0.0
818,숙명여대 입구 교차로,2025-12-31 12:00:00,12.0,미상,12,0.0,0.0,2.0,1.0,0.0,0.7916666666666666,0.9315329426211392,1.0,12.0,0.0
758,한사랑교회 앞,2025-12-31 12:00:00,1.0,미상,12,0.0,1.0,1.0,1.0,1.3333333333333333,1.2916666666666667,1.4589801878044066,1.4285714285714286,1.0,0.0
788,양천구청역 2번출구 옆,2025-12-31 12:00:00,19.0,미상,12,2.0,0.0,2.0,5.0,1.0,3.0416666666666665,4.206404709453212,2.0,19.0,0.0
762,오목로 무중력지대 앞,2025-12-31 12:00:00,12.0,미상,12,2.0,0.0,2.0,2.0,0.6666666666666666,0.5416666666666666,1.0206207261596594,1.0,13.0,-1.0
2341,일원역 4~5번 출구 사이,2025-12-31 12:00:00,0.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3806934938134359,0.5714285714285714,0.0,0.0
787,양천아파트 입구,2025-12-31 12:00:00,10.0,미상,12,0.0,2.0,0.0,0.0,2.0,2.4166666666666665,3.0204616213084385,1.5714285714285714,10.0,0.0
755,목동1단지아파트 상가 앞,2025-12-31 12:00:00,18.0,미상,12,5.0,3.0,2.0,6.0,3.0,3.0,2.536687329706936,3.7142857142857135,19.0,-1.0
740,으뜸공원,2025-12-31 12:00:00,8.0,미상,12,0.0,1.0,0.0,0.0,0.6666666666666666,0.5833333333333334,0.717281502356781,0.2857142857142857,8.0,0.0
802,한강진역 2번 출구 앞,2025-12-31 12:00:00,9.0,미상,12,1.0,1.0,0.0,0.0,0.6666666666666666,0.2083333333333333,0.4148511169990536,0.7142857142857143,10.0,-1.0
776,목마공원,2025-12-31 12:00:00,18.0,미상,12,0.0,0.0,1.0,1.0,0.0,0.375,0.6468989572333212,0.8571428571428571,18.0,0.0
819,선린인터넷 고등학교,2025-12-31 12:00:00,11.0,미상,12,0.0,0.0,2.0,1.0,0.3333333333333333,0.9583333333333334,1.334465099374757,0.5714285714285714,10.0,1.0
794,양천문화회관,2025-12-31 12:00:00,37.0,미상,12,3.0,0.0,8.0,1.0,1.0,2.708333333333333,2.45798020062545,3.4285714285714284,39.0,-2.0
826,서울역 서부교차로2,2025-12-31 12:00:00,19.0,미상,12,0.0,2.0,1.0,1.0,0.6666666666666666,0.5833333333333334,0.6538625481582852,0.8571428571428571,18.0,1.0
807,서울역 12번 출구 앞,2025-12-31 12:00:00,15.0,미상,12,0.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.8968544062928852,0.5714285714285714,15.0,0.0
757,신정이펜하우스 1단지아파트 입구 사거리,2025-12-31 12:00:00,0.0,미상,12,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3806934938134393,0.4285714285714285,0.0,0.0
766,신목동역 3번출구,2025-12-31 12:00:00,18.0,미상,12,1.0,0.0,1.0,0.0,0.3333333333333333,0.375,0.5757792451369211,0.5714285714285714,3.0,15.0
791,현대하이페리온,2025-12-31 12:00:00,27.0,미상,12,0.0,1.0,2.0,3.0,2.0,2.083333333333333,1.8630658852422612,3.0,23.0,4.0
768,목동5단지아파트 501동,2025-12-31 12:00:00,9.0,미상,12,0.0,2.0,0.0,3.0,0.6666666666666666,1.75,2.6251293963966957,2.142857142857143,9.0,0.0
815,LIG강촌아파트 103동앞,2025-12-31 12:00:00,42.0,미상,12,0.0,1.0,3.0,1.0,1.3333333333333333,0.75,0.9890707100937048,1.1428571428571428,42.0,0.0
806,전자랜드 본관 앞,2025-12-31 12:00:00,1.0,미상,12,0.0,0.0,1.0,1.0,0.3333333333333333,0.875,1.4836060651405232,1.1428571428571428,1.0,0.0
805,문배어린이공원 앞,2025-12-31 12:00:00,0.0,미상,12,0.0,2.0,0.0,0.0,1.0,0.7083333333333334,0.8064504441319239,0.1428571428571428,0.0,0.0
2280,서울서초고용센터앞,2025-12-31 12:00:00,2.0,미상,12,0.0,1.0,0.0,1.0,0.3333333333333333,0.4166666666666667,0.6538625481582953,0.5714285714285714,1.0,1.0
2319,포스코사거리 서측(수협 삼성동 지점),2025-12-31 12:00:00,24.0,미상,12,1.0,2.0,0.0,1.0,1.3333333333333333,0.5,0.6593804733957879,0.5714285714285714,25.0,-1.0
